id_renabap,nombre_barrio,departamento,cantidad_viviendas_aproximadas,cantidad_familias_aproximada,superficie_m2,id_energia_electrica,id_calefaccion,id_efluentes_cloacales,id_cocina,id_agua_corriente,id_clasificacion_barrio,id_titulo_propiedad,id_decada_creacion,id_provincia,id_departamento,id_localidad
6643,Santa Rosa de Lima,General José de San Martín,60,66,29370,2,2,2,3,2,1,1,12,5,150,382
6637,Comunidad Tenta P+au,General José de San Martín,40,44,47207,2,2,2,3,6,1,1,12,5,150,382
6684,Santa Clara,General José de San Martín,50,55,39464,3,2,2,3,6,1,1,12,5,150,382
3098,Dieciseis de Julio,General José de San Martín,140,154,136859,2,2,2,3,5,1,1,12,5,150,382
6611,Comunidad Toba El Tuscal,General José de San Martín,35,39,61524,2,2,2,3,5,1,1,12,5,150,382
6673,Honat Le Les II,General José de San Martín,10,11,32109,6,2,2,3,5,1,1,12,5,150,382
3108,Primavera,General José de San Martín,110,121,94617,3,2,1,3,2,1,1,11,5,150,382
6614,Cherenta,General José de San Martín,180,198,117428,3,2,1,3,2,1,1,11,5,150,382
6674,Comunidad Wichí Honat Le Les,General José de San Martín,12,13,5567,3,2,2,3,2,1,1,9,5,150,382
6683,Villa Tornillo,General José de San Martín,15,17,12277,3,4,2,1,6,1,1,9,5,150,382
6635,Comunidad Cristo Arriba,General José de San Martín,50,55,58629,3,2,2,3,4,1,1,9,5,150,382
6680,Villa Tornillo,General José de San Martín,24,26,23873,3,4,2,1,6,3,1,9,5,150,382
6619,El Tanque,General José de San Martín,61,67,53352,3,2,2,3,2,1,1,7,5,150,382
5770,La Loma,General José de San Martín,204,224,214525,3,2,2,3,5,1,1,7,5,150,382
6638,Comunidad San Juan,General José de San Martín,150,165,126946,2,2,2,3,2,1,1,6,5,150,382
6662,Comunidad Aborigen Wichí El Tráfico,General José de San Martín,100,110,171281,3,2,2,3,2,1,1,6,5,150,382
6640,Comunidad Matadero,General José de San Martín,35,39,23757,10,2,2,3,2,1,1,8,5,150,382
6669,Eva Perón,General José de San Martín,80,88,60448,10,2,2,3,2,1,1,8,5,150,382
6620,Cristo Abajo,General José de San Martín,34,37,36752,3,2,2,3,5,1,1,8,5,150,382
6639,Comunidad Happo P+au Raíces Nuevas,General José de San Martín,80,88,78179,3,2,2,3,5,1,1,8,5,150,382
6624,Lhaka Honhat,General José de San Martín,50,55,112932,2,2,2,3,5,1,1,13,5,150,382
6625,La Unión,General José de San Martín,150,165,112193,2,2,2,3,5,1,1,13,5,150,382
6671,Comunidad La Mora,General José de San Martín,70,77,58640,2,2,6,3,7,1,1,13,5,150,382
6661,Misión Chaqueña,General José de San Martín,400,440,964888,2,2,2,3,3,1,1,2,5,150,382
6632,El Algarrobito,General José de San Martín,35,39,125763,2,2,2,3,3,1,1,12,5,150,386
6629,Sin Nombre,General José de San Martín,13,14,22404,2,2,2,3,2,1,1,12,5,150,386
6631,Mecherito,General José de San Martín,20,22,55969,2,2,4,3,2,1,1,12,5,150,386
6634,Comunidad La Corzuela,General José de San Martín,20,22,87249,8,2,2,3,6,1,1,12,5,150,386
6628,Mecherito Sur,General José de San Martín,85,94,89014,2,2,2,3,6,1,1,11,5,150,386
6630,Comunidad La Chirola,General José de San Martín,30,33,169548,2,2,2,3,6,1,1,11,5,150,386
6633,Comunidad Nechehen,General José de San Martín,140,154,379678,2,2,1,3,6,1,1,6,5,150,386
6585,Yandereta Matadero,General José de San Martín,15,17,3579,2,2,1,1,2,1,1,12,5,150,381
5774,Yandereta,General José de San Martín,90,99,59230,3,2,1,1,2,1,1,12,5,150,381
5775,Montecristo,General José de San Martín,200,220,124628,3,4,1,1,2,1,1,12,5,150,381
3113,Dieciocho de Marzo,General José de San Martín,30,33,23003,2,2,2,3,2,1,1,12,5,150,381
6701,El Obraje,General José de San Martín,15,17,13829,4,2,2,3,2,1,1,12,5,150,381
5776,San Antonio,General José de San Martín,65,72,38755,3,2,1,1,5,1,1,12,5,150,381
6609,Comunidad Bapurenda,General José de San Martín,150,165,121555,2,2,2,3,5,1,1,12,5,150,381
6622,Comunidad Guaraní Tucha Kuña Ikavi,General José de San Martín,130,143,65324,3,2,2,3,8,1,1,12,5,150,381
4580,Veintiocho de Marzo,General José de San Martín,105,116,75763,2,2,2,1,2,2,1,12,5,150,381
6623,Monte Sinaí,General José de San Martín,10,11,40372,9,2,2,3,4,3,1,12,5,150,381
5777,Ferroviario,General José de San Martín,50,55,31290,2,4,1,1,2,1,1,11,5,150,381
3095,Comunidad El Milagro,General José de San Martín,45,50,48896,2,2,1,3,2,1,1,11,5,150,381
4600,Nueva Esperanza,General José de San Martín,40,44,44471,2,2,2,3,2,1,1,11,5,150,381
4601,El Paraíso,General José de San Martín,35,39,18327,2,2,2,3,2,1,1,11,5,150,381
3112,Dieciocho de Marzo,General José de San Martín,150,165,49202,2,3,2,1,2,2,1,11,5,150,381
3111,Evita,General José de San Martín,100,110,31369,2,2,1,3,2,2,1,11,5,150,381
6699,Primero de Mayo,General José de San Martín,60,66,98498,2,2,2,3,2,1,1,12,5,150,384
5771,Pastor Semillosa,General José de San Martín,80,88,88221,2,2,1,3,5,1,1,12,5,150,384
6676,Comunidad Tierra Indígena,General José de San Martín,38,42,112200,2,2,1,3,5,1,1,12,5,150,384
6677,Comunidad Guayacán,General José de San Martín,30,33,48641,2,2,1,3,5,1,1,11,5,150,384
5773,Quebrachal,General José de San Martín,150,165,326750,2,2,2,3,5,1,1,11,5,150,384
6678,Comunidad Lagunita,General José de San Martín,25,28,34992,2,2,2,3,5,1,1,11,5,150,384
6679,Comunidad Algarrobita,General José de San Martín,25,28,40052,2,2,2,3,5,1,1,11,5,150,384
5772,Tres Lapachos,General José de San Martín,40,44,222940,3,2,2,3,6,1,1,7,5,150,384
5768,Moyee Wichi Hikcnay,General José de San Martín,15,17,31565,3,2,2,3,2,1,1,12,5,150,383
5769,San José,General José de San Martín,155,171,249598,2,2,1,3,6,1,1,12,5,150,383
6615,Comunidad San José Chané - Guaraní,General José de San Martín,150,165,157248,2,2,2,3,2,1,1,11,5,150,383
6681,Comunidad Wichí,General José de San Martín,100,110,89078,2,2,2,3,2,1,1,11,5,150,383
5767,Misión La Esperanza,General José de San Martín,40,44,90642,2,2,1,3,7,1,1,9,5,150,383
6667,Misión Salim II,General José de San Martín,14,15,79363,3,2,2,3,4,1,1,12,5,150,388
6660,Misión La Esperanza,General José de San Martín,20,22,105631,2,2,2,3,4,1,1,11,5,150,388
6690,Misión Salim I,General José de San Martín,85,94,177333,10,2,2,3,5,1,1,9,5,150,388
6668,Comunidad Telhaj Chuchal y Fwachules Brote de Algarroba,General José de San Martín,15,17,39486,2,2,2,3,4,1,1,8,5,150,388
6691,Paraje Padre Pedro Lozano,General José de San Martín,120,132,426524,3,2,2,3,4,1,1,3,5,150,388
5765,Piquirenda Fátima,General José de San Martín,180,198,380281,3,2,2,1,1,1,1,11,5,150,380
2160,Comunidad Tranquita,General José de San Martín,200,220,399521,2,2,1,3,2,1,1,9,5,150,380
2148,Piquirenda Estación,General José de San Martín,130,143,431730,3,2,2,3,2,1,1,5,5,150,380
6583,Comunidad Ikira,General José de San Martín,30,33,58315,9,5,2,3,9,3,1,2,5,150,380
6582,Matadero,General José de San Martín,60,66,82582,3,5,2,3,2,1,1,3,5,150,380
6682,Comunidad San Ignacio de Loyola / La Victoria,General José de San Martín,60,66,260429,2,2,6,3,4,1,1,11,5,150,385
6626,Comunidad La Paloma,General José de San Martín,80,88,134840,10,2,2,3,2,1,1,5,5,150,385
6627,Comunidad la Golondrina,General José de San Martín,80,88,191843,3,2,2,3,2,1,1,4,5,150,385
6670,Campichuelo,General José de San Martín,110,121,140022,3,2,2,3,4,1,1,5,5,150,389
6646,Comunidad Misión Carboncito,General José de San Martín,250,275,432859,3,2,2,3,4,1,1,8,5,150,387
5791,Estación,Orán,25,28,36511,2,2,1,1,2,1,1,10,5,151,394
5790,14 Viviendas,Orán,14,15,6336,2,2,2,1,2,1,1,12,5,151,394
6649,Complejo,Orán,40,44,23432,3,4,1,1,2,1,1,10,5,151,396
5798,Veinticuatro de Septiembre,Orán,240,264,140780,2,2,2,1,6,1,1,12,5,151,396
6642,Comunidad Iyigua Pentirami,Orán,30,33,16490,2,2,2,3,2,1,1,11,5,151,396
6641,Comunidad Guaraní Cheparavete,Orán,10,11,11539,2,2,4,3,2,1,1,11,5,151,396
5797,Estación,Orán,30,33,33442,3,2,1,1,6,1,1,11,5,151,396
6650,Primero de Agosto,Orán,9,10,18934,2,2,2,3,2,1,1,13,5,151,396
2128,Vialidad,Orán,95,105,51020,3,1,1,1,2,1,1,12,5,151,390
2123,La Estación,Orán,50,55,16313,2,5,2,1,2,1,1,12,5,151,390
2186,Desamparados,Orán,37,41,10538,2,5,2,1,2,1,1,12,5,151,390
4866,Veintiséis de Agosto,Orán,300,330,115857,2,5,2,1,2,1,1,12,5,151,390
2197,Cuatro de Junio,Orán,500,550,689620,3,5,2,1,2,1,1,12,5,151,390
2184,Cartódromo,Orán,36,40,7785,3,5,4,1,2,1,1,12,5,151,390
2122,Juventud Unida,Orán,150,165,78403,2,5,2,3,2,1,1,12,5,151,390
6618,Máximo Nogues,Orán,25,28,43904,6,2,1,3,5,1,1,12,5,151,390
4526,San Cayetano,Orán,90,99,81267,2,2,1,1,2,1,1,11,5,151,390
2121,Néstor Kirchner,Orán,310,341,177482,3,1,2,1,2,1,1,11,5,151,390
5796,Dos de Abril,Orán,95,105,46669,3,3,2,1,2,1,1,11,5,151,390
2119,Libertad,Orán,610,671,260913,3,2,2,1,2,1,1,11,5,151,390
2126,San Juan,Orán,250,275,100554,3,2,2,1,2,1,1,11,5,151,390
2124,Seis de Enero,Orán,152,167,60467,3,4,2,1,2,1,1,11,5,151,390
2127,San Expedito,Orán,240,264,111834,3,4,2,1,2,1,1,11,5,151,390
2125,Daud,Orán,56,62,20915,2,5,1,3,2,1,1,11,5,151,390
2120,San José,Orán,40,44,20615,3,2,2,3,2,1,1,11,5,151,390
4525,Comunidad Solazutuy,Orán,45,50,50495,2,2,2,1,5,1,1,11,5,151,390
2187,Comunidad Guariño Ge Zenta,Orán,130,143,47793,2,2,2,1,2,1,1,9,5,151,390
2192,Ex Monotécnica,Orán,25,28,5535,3,1,1,1,2,1,1,7,5,151,390
3096,Nueva Esperanza,Orán,160,176,89863,2,2,1,1,2,1,1,12,5,151,393
3094,Sagrado Corazón,Orán,300,330,246597,5,2,1,3,2,1,1,12,5,151,393
3110,Gauchito Gil,Orán,325,358,180604,2,2,2,3,2,1,1,12,5,151,393
4523,Vialidad,Orán,20,22,37011,2,2,2,1,2,1,1,12,5,151,391
2131,El Milagro,Orán,23,25,13925,2,5,2,1,2,1,1,12,5,151,391
4524,Ruta Nacional 50,Orán,75,83,104862,2,2,2,1,5,1,1,12,5,151,391
2203,Primer Sendero,Orán,48,53,20530,2,1,2,1,2,1,1,11,5,151,391
4522,Primavera,Orán,25,28,17558,2,2,1,1,5,1,1,11,5,151,391
2133,San Pantaleón,Orán,18,20,22155,2,4,1,1,2,1,1,9,5,151,391
5794,Israel,Orán,45,50,39425,2,2,2,1,2,1,1,12,5,151,392
2135,Comunidad Mbooapi Karanday,Orán,220,242,244921,2,2,2,3,2,1,1,12,5,151,392
2136,Franzini,Orán,300,330,163959,3,2,1,1,2,1,1,11,5,151,392
5795,Matadero,Orán,230,253,112653,2,2,2,1,2,1,1,11,5,151,392
2134,Pepito,Orán,70,77,22147,3,2,1,3,2,1,1,11,5,151,392
2137,Justo Juez,Orán,200,220,148282,3,2,1,3,2,1,1,11,5,151,392
5793,Tierra Casa Nueva,Orán,90,99,24039,3,2,2,3,2,1,1,11,5,151,392
5792,Saucelito,Orán,20,22,109288,2,2,1,3,4,1,1,11,5,151,395
6601,Seis de Agosto,Anta,200,220,172360,2,3,2,1,2,1,1,10,5,154,521
6602,Matadero,Anta,95,105,159058,2,2,2,1,2,1,1,11,5,154,521
6603,Martín Miguel de Güemes,Anta,130,143,203319,2,2,2,1,2,1,1,11,5,154,521
6605,Industrial,Anta,8,9,17825,10,3,2,1,2,1,1,7,5,154,521
6604,Primero de Septiembre,Anta,14,15,58206,2,3,2,1,2,3,1,2,5,154,521
5738,La Vía,Anta,15,17,49280,3,2,2,3,6,1,1,10,5,154,516
5737,Loteo Nuevo,Anta,48,53,22167,2,2,1,1,2,1,1,12,5,154,516
5732,La Esperanza,Anta,119,131,44014,2,2,1,1,2,1,1,12,5,154,515
5736,Siete de Octubre,Anta,134,147,48983,3,2,1,3,2,1,1,12,5,154,515
5733,El Obraje III,Anta,207,228,110959,2,2,2,1,2,1,1,11,5,154,515
5734,La Muralla,Anta,35,39,38706,2,2,1,3,2,1,1,11,5,154,515
5735,El Fortín,Anta,26,29,19782,2,2,1,3,2,1,1,11,5,154,515
6594,El Camping,Anta,26,29,16965,2,2,1,3,2,3,1,11,5,154,515
5750,Ferrocarril,Anta,30,33,47196,2,2,1,1,2,1,1,12,5,154,520
5751,Sin Nombre,Anta,15,17,26151,3,2,1,1,2,1,1,11,5,154,520
5752,San Luis,Anta,25,28,22208,3,2,1,1,2,1,1,11,5,154,520
6593,Misión Enacore,Anta,120,132,168491,3,2,1,3,6,3,1,1,5,154,520
5741,Cuatro de Abril,Anta,80,88,52861,3,2,1,1,2,1,1,12,5,154,518
3101,Gauchito Gil,Anta,20,22,91567,2,5,1,1,2,1,1,12,5,154,514
5744,Las Lilas,Anta,60,66,57659,2,2,2,1,2,1,1,12,5,154,514
5745,Santa Cecilia,Anta,86,95,106992,2,2,2,1,2,1,1,12,5,154,514
5742,Facundo Quiroga,Anta,50,55,24051,3,2,2,1,2,1,1,12,5,154,514
6591,San José,Anta,50,55,89945,2,2,1,3,2,1,1,12,5,154,514
5743,Ampliación Geréz,Anta,107,118,141718,2,2,2,3,2,1,1,12,5,154,514
6592,Nazareno,Anta,60,66,121768,2,2,2,3,2,1,1,12,5,154,514
3100,Triángulo Radio Estación,Anta,16,18,3857,3,2,1,1,2,1,1,11,5,154,514
6584,Eva Perón,Anta,380,418,327731,2,2,2,3,2,1,1,13,5,154,514
6621,Misión Ponciano Saracho,Anta,37,41,34677,2,2,1,3,7,1,1,13,5,154,514
5748,Tres de Abril,Anta,85,94,25757,2,2,2,3,2,1,1,12,5,154,519
5749,Ferroviario,Anta,45,50,33035,2,2,2,3,2,1,1,12,5,154,519
5746,Santa Teresita,Anta,120,132,157970,2,2,1,3,2,1,1,11,5,154,519
5747,La Chancheria,Anta,100,110,174616,7,2,1,3,2,1,1,11,5,154,519
6595,La Fortaleza,Anta,260,286,111049,6,2,1,3,2,1,1,13,5,154,519
5740,Evita,Anta,150,165,100525,2,2,1,1,6,1,1,12,5,154,517
5739,Finca La Lonja,Anta,10,11,14931,2,2,1,1,2,1,1,11,5,154,517
6598,San Roque,Rosario de Lerma,110,121,64111,3,3,2,1,2,1,1,10,5,157,887
6597,El Canal,Rosario de Lerma,31,34,15243,3,2,2,1,2,1,1,10,5,157,887
6607,Loteo 208,Rosario de Lerma,50,55,63270,2,4,2,1,2,1,1,12,5,157,887
6608,San Francisco,Rosario de Lerma,23,25,30640,2,5,1,1,6,1,1,12,5,157,887
6606,Progreso Etapa I y II,Rosario de Lerma,50,55,41084,2,5,1,1,4,1,1,12,5,157,887
6698,Ampliación San Jorge,Rosario de Lerma,30,33,33880,2,2,2,3,2,1,1,11,5,157,887
4312,Islas Malvinas,Rosario de Lerma,70,77,155812,3,3,1,1,3,1,1,12,5,157,885
5806,Nuestra Señora del Carmen,Rosario de Lerma,67,74,97052,2,2,1,1,2,1,1,11,5,157,885
6596,San Antonio,Rosario de Lerma,17,19,11111,2,5,2,1,2,1,1,12,5,157,886
6657,Ampliación San Antonio,Rosario de Lerma,10,11,4650,2,5,2,1,2,1,1,12,5,157,886
3103,Villa San José,Metán,30,33,25434,2,2,2,1,2,1,1,10,5,155,522
3104,Diógenes de Zapata,Metán,135,149,79669,3,4,1,1,6,1,1,10,5,155,522
3106,Virgen del Valle,Metán,60,66,59658,10,2,2,1,2,1,1,12,5,155,522
3107,El Greco,Metán,20,22,17117,2,5,2,1,2,1,1,12,5,155,522
6648,Los Sauces,Metán,60,66,91376,2,4,1,1,2,1,1,11,5,155,522
3105,Los Laureles,Metán,220,242,142940,3,2,1,1,2,2,1,11,5,155,522
6600,El Jardín,Metán,70,77,88223,3,4,6,1,2,1,1,9,5,155,522
3102,Balderrama,Metán,30,33,30329,2,2,2,1,2,1,1,8,5,155,522
5788,La Esperanza,Metán,35,39,50397,2,2,1,1,2,1,1,12,5,155,523
5789,San Francisco,Metán,150,165,119539,3,2,1,1,2,1,1,11,5,155,523
5781,El Alto,La Candelaria,120,132,107842,3,2,2,1,6,1,1,10,5,159,990
5782,Virgen Del Valle,La Candelaria,75,83,78957,3,2,1,1,2,1,1,12,5,159,991
6647,Estación Ruiz de Los Llanos,La Candelaria,50,55,52113,3,4,2,1,4,3,1,3,5,159,991
5802,La Cortada,Rivadavia,50,55,125781,3,2,1,3,6,1,1,10,5,162,994
6590,Ferrocarril,Rivadavia,10,11,17944,3,2,1,1,2,1,1,12,5,162,994
5800,San Cayetano,Rivadavia,10,11,48230,3,2,2,1,2,1,1,12,5,162,994
5803,Barrio Norte,Rivadavia,130,143,141892,3,2,1,3,2,1,1,12,5,162,994
5799,Misión Katan,Rivadavia,15,17,46874,3,2,1,3,6,1,1,12,5,162,994
5801,El Chañar,Rivadavia,35,39,132212,3,2,1,3,7,1,1,11,5,162,994
6687,Comunidad Las Moras,Rivadavia,80,88,162820,3,5,2,1,2,1,1,12,5,162,995
6700,Comunidad La Asunción,Rivadavia,55,61,99129,3,2,2,3,5,1,1,12,5,162,995
6702,Asunción,Rivadavia,40,44,183165,3,2,2,3,5,1,1,12,5,162,995
6655,La Banda,Rivadavia,35,39,100303,3,2,2,3,7,1,1,12,5,162,995
6659,Comunidad 20 viviendas,Rivadavia,30,33,42996,9,5,2,1,1,3,1,12,5,162,995
6653,Comunidad El Progreso,Rivadavia,14,15,12905,3,5,2,3,2,3,1,12,5,162,995
6654,Comunidad Sol Naciente,Rivadavia,23,25,25501,3,5,2,3,6,3,1,12,5,162,995
6665,Rivadavia,Rivadavia,30,33,60688,2,5,2,1,2,1,1,11,5,162,995
6658,Misión Santa Rosa,Rivadavia,40,44,178114,9,2,2,1,4,1,1,9,5,162,995
6664,Misión Wichí Rivadavia,Rivadavia,210,231,504210,3,4,2,1,2,1,1,5,5,162,995
6651,Comunidad Mataderos,Rivadavia,35,39,71097,3,5,2,3,2,1,1,8,5,162,995
6652,Comunidad Ñandutí,Rivadavia,30,33,69990,3,2,2,3,7,1,1,2,5,162,995
6689,Santa Rosa,Rivadavia,60,66,152084,9,2,2,3,2,1,1,11,5,162,996
6688,Comunidad Molino,Rivadavia,40,44,95626,9,5,1,1,4,1,1,7,5,162,996
6656,Fiscal 51,Rivadavia,60,66,118903,9,5,2,3,2,1,1,8,5,162,996
4256,Loteo Sutiaga,Cerrillos,15,17,43462,4,3,1,1,2,1,1,12,5,149,377
2089,Ex Matadero,Cerrillos,9,10,4062,4,2,2,1,3,1,1,8,5,149,377
3115,Nueva Esperanza II,General Güemes,110,121,88015,2,2,1,1,2,1,1,12,5,156,524
3109,Ampliación 25 de Mayo,General Güemes,30,33,27457,2,5,1,1,5,1,1,12,5,156,524
5763,Paraje Torzalito,General Güemes,26,29,73525,2,2,2,3,5,1,1,12,5,156,524
6663,Torzalito,General Güemes,65,72,198996,3,3,2,3,4,1,1,7,5,156,524
5761,Juan Pablo II Ampliación,General Güemes,50,55,18975,3,2,1,1,2,1,1,12,5,156,525
5762,Altos Hornos,General Güemes,163,179,70944,3,2,1,1,6,1,1,11,5,156,525
6613,Productores Agrarios,General Güemes,15,17,29427,2,5,2,1,2,1,1,11,5,156,528
5764,Madre Vieja,General Güemes,30,33,18504,3,2,1,1,5,1,1,11,5,156,526
6587,Loteo San Martín,General Güemes,20,22,8883,3,2,2,1,2,3,1,6,5,156,527
5807,Dos De Abril,San Carlos,32,35,82044,2,2,2,1,2,1,1,12,5,163,997
5808,San Roque,San Carlos,14,15,29769,2,2,1,1,6,1,1,11,5,163,997
5780,Santiago Apóstol Sección 2,La Caldera,55,61,46590,2,2,2,3,2,1,1,12,5,152,398
2170,Villa Sara,La Caldera,35,39,84583,2,5,2,1,3,1,1,9,5,152,397
6636,Puente Wierna,La Caldera,22,24,24139,3,4,1,1,5,1,1,8,5,152,397
6616,San Expedito,La Caldera,25,28,28637,2,2,2,1,9,1,1,13,5,152,397
6675,Virgen de Huachana,La Caldera,21,23,12259,2,2,1,3,9,1,1,13,5,152,397
5804,Ex Provipo,Rosario de la Frontera,75,83,48023,2,5,1,1,6,1,1,12,5,153,399
2177,Carmen Salas,Rosario de la Frontera,32,35,26940,2,3,1,1,2,1,1,11,5,153,399
5805,San Cayetano,Rosario de la Frontera,11,12,5346,2,2,1,1,2,1,1,11,5,153,399
6685,El Triángulo,Rosario de la Frontera,20,22,18073,3,4,2,1,2,1,1,11,5,153,399
2176,Sagrado Corazón de Jesús,Rosario de la Frontera,23,25,10005,5,2,2,3,2,1,1,11,5,153,399
2183,Santa Ana,Rosario de la Frontera,160,176,72269,3,1,1,1,2,2,1,9,5,153,399
2179,El Guaypo,Rosario de la Frontera,50,55,48228,3,3,1,1,2,1,1,7,5,153,399
2182,La Costanera,Rosario de la Frontera,25,28,19979,5,1,1,1,2,1,1,8,5,153,399
2178,Obras Sanitarias,Rosario de la Frontera,80,88,32553,2,3,1,1,2,1,1,4,5,153,399
5785,Alto Molino,Los Andes,90,99,156871,3,2,1,1,8,1,1,12,5,161,993
5786,Toconadito,Los Andes,10,11,13741,3,2,1,1,6,1,1,7,5,161,993
5787,Nuevo Pueblo,Los Andes,150,165,138155,3,2,1,1,2,1,1,8,5,161,993
5784,Chañarcito,Los Andes,200,220,135085,3,2,2,1,5,1,1,8,5,161,993
5753,El Angosto Zona Alta,Cachi,50,55,44613,3,4,2,1,5,1,1,11,5,158,989
2455,Parque La Reserva,Confluencia,45,50,139838,2,2,2,1,3,1,1,10,8,211,414
5697,Las Parcelas,Confluencia,145,160,2231495,3,2,2,1,2,1,1,12,8,211,414
2467,Espartaco,Confluencia,82,90,29801,2,3,1,1,2,1,1,10,8,211,412
2470,Nuevo Amanecer,Confluencia,50,55,17575,2,4,5,1,2,1,1,10,8,211,412
2452,Ampliación Juvenil,Confluencia,100,110,23769,2,4,1,1,2,2,1,10,8,211,412
2432,Ampliación Alto Godoy,Confluencia,70,77,16267,2,2,2,1,2,2,1,10,8,211,412
6564,Los Abedules,Confluencia,25,28,33736,2,2,1,1,1,1,1,12,8,211,412
2471,Ampliación La Franja,Confluencia,98,108,30895,2,2,2,1,3,1,1,12,8,211,412
2444,Ampliación Nueve de Febrero,Confluencia,25,28,6871,2,3,1,1,2,1,1,12,8,211,412
2488,Veintiseis de Agosto Segunda Etapa,Confluencia,88,97,16634,2,2,1,1,2,1,1,12,8,211,412
4816,Sector Ferroviario,Confluencia,60,66,24647,6,2,1,1,2,1,1,12,8,211,412
2493,Ruca Antu,Confluencia,160,176,423953,2,2,2,1,2,1,1,12,8,211,412
4813,Barrio Unión,Confluencia,50,55,257706,2,2,2,1,2,1,1,12,8,211,412
4814,San Antonio,Confluencia,67,74,341496,2,2,2,1,2,1,1,12,8,211,412
4815,Colonia Rural Nueva Esperanza II,Confluencia,126,139,1333873,2,2,2,1,2,1,1,12,8,211,412
6577,El Trébol II,Confluencia,90,99,389316,2,2,2,1,2,1,1,12,8,211,412
6547,Casimiro Gómez / Mapu Mew,Confluencia,470,517,291692,2,2,2,3,2,1,1,12,8,211,412
2492,Atahualpa Yupanqui,Confluencia,70,77,19500,2,3,2,1,2,2,1,12,8,211,412
2482,Newen Che,Confluencia,80,88,26499,2,2,2,1,3,1,1,11,8,211,412
2474,Tierras Nuevas Para Neuquén,Confluencia,100,110,26586,2,2,3,1,3,1,1,11,8,211,412
2446,Bouquet Roldán Sector Jóvenes Sin Techo,Confluencia,47,52,21857,3,4,3,1,3,1,1,11,8,211,412
2448,Ampliación Pacífica,Confluencia,300,330,44574,2,3,1,1,2,1,1,11,8,211,412
4817,Sector La Laguna,Confluencia,20,22,5114,6,2,1,1,2,1,1,11,8,211,412
2478,Almafuerte II,Confluencia,89,98,26111,2,4,1,1,2,1,1,11,8,211,412
2487,La Canchita,Confluencia,54,59,9666,2,4,1,1,2,1,1,11,8,211,412
2441,Itatí,Confluencia,120,132,22275,3,4,1,1,2,1,1,11,8,211,412
2431,Loteo Social I,Confluencia,50,55,7011,2,3,2,1,2,1,1,11,8,211,412
2449,Ampliación La Amistad,Confluencia,65,72,5972,2,3,2,1,2,1,1,11,8,211,412
2451,Ampliación La Familia,Confluencia,61,67,17180,2,3,2,1,2,1,1,11,8,211,412
2456,El Aeropuerto,Confluencia,81,89,25834,2,3,2,1,2,1,1,11,8,211,412
2440,Valentina Norte Rural Sector Los Hornos,Confluencia,1200,1320,1367091,2,2,2,1,2,1,1,11,8,211,412
2453,Virgen de Luján,Confluencia,90,99,43694,2,2,2,1,2,1,1,11,8,211,412
2458,Ampliación Argentina II,Confluencia,36,40,6012,2,2,2,1,2,1,1,11,8,211,412
2459,Siete de Mayo,Confluencia,1400,1540,274732,2,2,2,1,2,1,1,11,8,211,412
2462,Complejo Paimún,Confluencia,280,308,62611,2,2,2,1,2,1,1,11,8,211,412
2473,Los Hornitos,Confluencia,400,440,198375,2,2,2,1,2,1,1,11,8,211,412
2476,Sector La Familia,Confluencia,286,315,91896,2,2,2,1,2,1,1,11,8,211,412
2443,Sector Peumayén,Confluencia,352,387,162378,3,2,2,1,2,1,1,11,8,211,412
6576,El Trébol I,Confluencia,30,33,103895,3,2,2,1,2,1,1,11,8,211,412
2442,Primero de Septiembre,Confluencia,38,42,11881,2,4,2,1,2,1,1,11,8,211,412
2475,La Huerta,Confluencia,110,121,39502,2,2,5,1,2,1,1,11,8,211,412
5694,Huiliches,Confluencia,18,20,3759,2,2,4,1,2,1,1,11,8,211,412
2485,Ampliación Rincón del Valle,Confluencia,60,66,15607,2,6,1,2,2,1,1,11,8,211,412
2477,Loteo Social II,Confluencia,100,110,52093,2,2,3,2,2,1,1,11,8,211,412
5695,Nueva Jerusalén,Confluencia,55,61,20167,3,3,4,1,6,1,1,11,8,211,412
6568,Lanín,Confluencia,30,33,9101,2,4,4,1,6,1,1,11,8,211,412
6560,Cordón Colón,Confluencia,25,28,10312,2,6,1,2,6,1,1,11,8,211,412
2434,Dos de Mayo,Confluencia,250,275,102010,2,2,2,1,5,1,1,11,8,211,412
4630,Barda Roja,Confluencia,170,187,634328,6,2,2,1,5,1,1,11,8,211,412
2457,Ampliación Obrador,Confluencia,55,61,9925,2,3,1,1,2,2,1,11,8,211,412
2447,Ampliación Norte,Confluencia,30,33,21741,2,3,2,1,2,2,1,11,8,211,412
2472,Sector Monte Sinaí,Confluencia,96,106,24069,2,3,2,1,2,2,1,11,8,211,412
2450,Ampliación Limay,Confluencia,20,22,4096,2,2,2,1,2,2,1,11,8,211,412
2461,Sector Tres Arroyos,Confluencia,160,176,25997,2,2,2,1,2,2,1,11,8,211,412
2491,La Roca,Confluencia,57,63,17116,2,2,2,1,2,2,1,11,8,211,412
2433,Auka Mawida,Confluencia,150,165,39426,2,4,2,1,2,2,1,11,8,211,412
2438,Valentina Sur Rural Sector La Costa,Confluencia,50,55,6487,2,2,3,1,2,2,1,11,8,211,412
2445,Tronador Al Fondo,Confluencia,12,13,153131,3,2,2,1,2,1,1,9,8,211,412
2435,Estrella Federal,Confluencia,107,118,32885,2,4,2,1,2,2,1,9,8,211,412
